# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.580        0.000      139.246      984.027
       0.581        0.000      139.496      984.234
       0.581        0.000      139.496      983.977
       0.582        0.000      139.746      984.316
       0.582        0.000      139.746      984.059
       0.583        0.000      139.871      984.059
       0.584     1106.100      139.996      984.059
       0.585        0.000      140.121      984.059
       0.585        0.000      140.246      984.531
       0.586        0.000      140.246      984.273
       0.587        0.000      140.496      984.273
       0.587        0.000      140.496      984.273
       0.588        0.000      140.496      984.273
       0.589        0.000      140.746      984.402
       0.590     1853.000      140.996      984.621
       0.590        0.000      140.996      984.621
       0.591        0.000      141.121      984.965
       0.592        0.000      141.121      984.707
       0.592        0.000      141.246      984.707
       0.593        0.000      141.371      985.051
       0.593        0.000      141.496      985.258
